name,latitude,longitude,color,family,subgroup,country
Madak [mmx],-3.33,151.92,#027B95,Oceanic,,Papua New Guinea-Bismarcks
Madi [mhi],3.45,31.17,#FE7C90,Nilo-Saharan ,Central_Sudanic,Uganda
Madi_Banawá [jaa],-7,-65,#687D02,Arawá ,Jamamadi,Brazil
Madi_Jamamadi [jaa-2],-7.5,-66,#687D02,Arawá ,Jamamadi,Brazil
Madi_Jarawara [jaa-3],-8,-67.1,#687D02,Arawá ,Jamamadi,Brazil
Madimadi [xxx-18],-34.5,143.5,#DB6DD7,Pama-Nyungan ,Kulinic,Australia
Madurese [mad],-7.25,113.333,#DB6DD7,Malayo-Polynesian,Malayo-Sumbawan,Indonesia-Java
Maewo_Central [mwo],-15.17,168.08,#0E74B8,Oceanic,Southern Oceanic,Vanuatu
Mafea [mkv],-15.42,167.25,#FA78A1,Oceanic,Southern Oceanic,Vanuatu
Magahi [mag],25,85,#8CD2E0,Indo-European ,Indo-Iranian,India
Magar [mgp],28,83,#AACEDB,Tibeto-Burman ,Magar,Nepal
Magi [mgu],-10.25,149,#157C39,Southeast Papuan ,Owen Stanley Ranges,Papua New Guinea
Magi_Aisi [mmq-2],-5.229285,145.177311,#027B95,Trans New Guinea ,Madang,Papua New Guinea
Magindanano [mdh],7,124.5,#027B95,Malayo-Polynesian,Philippines,Philippines
Magori [zgr],-10.25,149.25,#437D0F,Oceanic,,Papua New Guinea
Mah_Meri [mhe],2.833,101.5,#67D1DF,Austroasiatic ,Aslian,Malaysia
Maha [mew],10.67,11.7,#0E74B8,Afro-Asiatic ,Chadic,Nigeria
Mahali [mjx],22.85,87.1,#DB6DD7,Austroasiatic ,Munda,India
Mahayespur [rjs-3],26.52,88.04,#8CD2E0,Indo-European ,Indo-Iranian,Nepal
Mahican [mjy],42.65,-73.75,#A97D07,Algic ,Algonquian,USA
Mai [mlf-3],17.84,105.78,#DB6DD7,Austroasiatic ,Khmuic,Vietnam
Maia [sks],-4.459,145.089,#027B95,Trans New Guinea ,Madang,Papua New Guinea
Maiadom [mzz],-9.428,150.797,#DB6DD7,Oceanic,,Papua New Guinea
Maiani [tnh],-4.57,145.243,#027B95,Trans New Guinea ,Madang,Papua New Guinea
MaiBrat [ayz],-1.25,132.667,#027B95,West Papuan ,Birds Head,Indonesia-Papua
Maidu [nmu],40,-120.67,#0E74B8,Maiduan ,Northeast Maidu,USA
Maidu_Southern [nsz-2],39.1,-121.125,#0E74B8,Maiduan ,Valley Maidu,USA
Máíhiki [ore],-2.9919,-72.9161,#88202A,Tucanoan ,West Tucanoan,Peru
Maihua [yue-7],18.253,109.504,#0E74B8,Tibeto-Burman ,Sinitic,China-Hainan
